material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
7417886-07,MC10,,04/28/22,LE,,,SchAgr,240,809,,24446310,114,,174,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,623,,,114,,174,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,703,,,114,,175,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,517,,,114,,175,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,597,,,114,,176,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/28/22,LE,,,SchAgr,240,745,,24446310,114,,209,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/28/22,LE,,,SchAgr,240,745,,24446310,114,,209,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/28/22,LE,,,SchAgr,240,1065,,24446310,114,,209,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,639,,,114,,210,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,639,,,114,,210,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,533,,,114,,211,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/28/22,PP,,,IndReq,-106,533,,,114,,211,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,MC10,04/29/22,LE,,,SchAgr,160,806,,24446310,114,,78,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/29/22,LE,,,SchAgr,160,806,,24446310,114,,78,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/29/22,LE,,,SchAgr,160,886,,24446310,114,,79,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-209,597,,,114,,79,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-24,782,,,114,,79,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-24,573,,,114,,80,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-209,573,,,114,,80,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-24,862,,,114,,80,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-209,653,,,114,,81,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/29/22,LE,,,SchAgr,160,846,,24446310,114,,87,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/29/22,LE,,,SchAgr,160,846,,24446310,114,,87,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-23,848,,,114,,87,543c74337fa541e52076cf227f7d2724,MCP,3/27/22,09:55.0,3/27/22,06:23.0,3/27/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-23,823,,,114,,88,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-23,823,,,114,,88,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-201,647,,,114,,88,543c74337fa541e52076cf227f7d2724,MCP,3/27/22,09:55.0,3/27/22,06:23.0,3/27/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-203,620,,,114,,89,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-203,620,,,114,,89,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/29/22,PP,,,IndReq,-23,860,,,114,,90,b5c6a6691aa0670d6f9a87b0239818a8,MCP,3/26/22,43:16.0,3/26/22,19:23.0,3/26/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,1057,,24446310,114,,107,b7ec8c2c97c9ed88560abb6e018fce7b,MCP,3/18/22,09:04.0,3/18/22,07:14.0,3/18/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-171,886,,,114,,108,b7ec8c2c97c9ed88560abb6e018fce7b,MCP,3/18/22,09:04.0,3/18/22,07:14.0,3/18/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-19,866,,,114,,109,ba31753b7affa98edc9fc533b65d0be4,MCP,3/18/22,38:57.0,3/18/22,06:26.0,3/18/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,1070,,24446310,114,,124,c1345455dff59bcc3e2830d326eaeef9,MCP,3/12/22,12:26.0,3/12/22,08:12.0,3/12/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,910,,24446310,114,,124,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,1070,,24446310,114,,124,69c471efc74dbaa505e56bfee811f9e5,MCP,3/12/22,42:27.0,3/12/22,07:27.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-170,900,,,114,,125,c1345455dff59bcc3e2830d326eaeef9,MCP,3/12/22,12:26.0,3/12/22,08:12.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-19,891,,,114,,125,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-19,1051,,,114,,125,69c471efc74dbaa505e56bfee811f9e5,MCP,3/12/22,42:27.0,3/12/22,07:27.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-170,881,,,114,,126,69c471efc74dbaa505e56bfee811f9e5,MCP,3/12/22,42:27.0,3/12/22,07:27.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-19,881,,,114,,126,c1345455dff59bcc3e2830d326eaeef9,MCP,3/12/22,12:26.0,3/12/22,08:12.0,3/12/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-170,721,,,114,,126,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,890,,24446310,114,,142,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,890,,24446310,114,,142,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,890,,24446310,114,,142,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-20,870,,,114,,143,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-20,870,,,114,,143,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-20,870,,,114,,143,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-179,691,,,114,,144,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-179,691,,,114,,144,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-179,691,,,114,,144,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,778,,24446310,114,,165,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,778,,24446310,114,,165,25628ee374080d2c189d8887f4c74167,MCP,2/28/22,11:45.0,2/28/22,07:40.0,2/28/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-74,704,,,114,,166,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,778,,24446310,114,,166,b41d55b0ba7471463a825a37c5fd316b,MCP,2/28/22,42:39.0,2/28/22,21:08.0,2/28/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-74,630,,,114,,167,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-74,704,,,114,,167,b41d55b0ba7471463a825a37c5fd316b,MCP,2/28/22,42:39.0,2/28/22,21:08.0,2/28/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-74,630,,,114,,167,25628ee374080d2c189d8887f4c74167,MCP,2/28/22,11:45.0,2/28/22,07:40.0,2/28/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,757,,24446310,114,,175,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,757,,24446310,114,,176,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-82,675,,,114,,176,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-82,675,,,114,,177,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,160,757,,24446310,114,,177,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,592,,,114,,177,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,592,,,114,,178,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-82,675,,,114,,178,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,592,,,114,,179,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,773,,24446310,114,,212,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/29/22,LE,,,SchAgr,240,1093,,24446310,114,,212,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,690,,,114,,213,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-82,1011,,,114,,213,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,608,,,114,,214,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-82,608,,,114,,214,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/29/22,PP,,,IndReq,-83,928,,,114,,214,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,240,813,,24446310,114,,81,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,240,813,,24446310,114,,81,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-19,794,,,114,,82,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-170,643,,,114,,82,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,240,893,,24446310,114,,82,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-170,624,,,114,,83,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-19,624,,,114,,83,eb2120ca3556a97b42db0f9f0584ed44,MCP,3/30/22,41:28.0,3/30/22,06:28.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-170,723,,,114,,83,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-19,704,,,114,,84,cd628f9d71d5aa7981a3f780e6d3ef44,MCP,3/30/22,42:46.0,3/30/22,26:53.0,3/30/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-20,787,,,114,,89,83154b12814a0603cea84df41f972422,MCP,3/27/22,43:23.0,3/27/22,06:20.0,3/27/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,160,780,,24446310,114,,90,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,160,780,,24446310,114,,90,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-20,787,,,114,,90,543c74337fa541e52076cf227f7d2724,MCP,3/27/22,09:55.0,3/27/22,06:23.0,3/27/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-178,602,,,114,,91,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/30/22,LE,,,SchAgr,160,1020,,24446310,114,,91,b5c6a6691aa0670d6f9a87b0239818a8,MCP,3/26/22,43:16.0,3/26/22,19:23.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-20,760,,,114,,91,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-20,582,,,114,,92,4458fee7cf6458ab5958c527e5ea9c6d,MCP,3/26/22,10:52.0,3/26/22,06:56.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-178,582,,,114,,92,771c28fdaf34fd4704fbacb6360f727c,MCP,3/26/22,43:17.0,3/26/22,06:59.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-178,842,,,114,,92,b5c6a6691aa0670d6f9a87b0239818a8,MCP,3/26/22,43:16.0,3/26/22,19:23.0,3/26/22
7417886-07,MC10,MC10,04/30/22,PP,,,IndReq,-20,822,,,114,,93,b5c6a6691aa0670d6f9a87b0239818a8,MCP,3/26/22,43:16.0,3/26/22,19:23.0,3/26/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,80,946,,24446310,114,,110,ba31753b7affa98edc9fc533b65d0be4,MCP,3/18/22,38:57.0,3/18/22,06:26.0,3/18/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,80,947,,24446310,114,,110,b7ec8c2c97c9ed88560abb6e018fce7b,MCP,3/18/22,09:04.0,3/18/22,07:14.0,3/18/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-352,595,,,114,,111,b7ec8c2c97c9ed88560abb6e018fce7b,MCP,3/18/22,09:04.0,3/18/22,07:14.0,3/18/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-352,594,,,114,,111,ba31753b7affa98edc9fc533b65d0be4,MCP,3/18/22,38:57.0,3/18/22,06:26.0,3/18/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,1027,,24446310,114,,111,8464a0cd803ed8d9e4d0492890b23d88,MCP,3/18/22,42:33.0,3/18/22,16:26.0,3/18/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-40,555,,,114,,112,b7ec8c2c97c9ed88560abb6e018fce7b,MCP,3/18/22,09:04.0,3/18/22,07:14.0,3/18/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-40,987,,,114,,112,8464a0cd803ed8d9e4d0492890b23d88,MCP,3/18/22,42:33.0,3/18/22,16:26.0,3/18/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,80,961,,24446310,114,,127,69c471efc74dbaa505e56bfee811f9e5,MCP,3/12/22,42:27.0,3/12/22,07:27.0,3/12/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,881,,24446310,114,,127,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-40,921,,,114,,128,c1345455dff59bcc3e2830d326eaeef9,MCP,3/12/22,12:26.0,3/12/22,08:12.0,3/12/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-40,841,,,114,,128,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-40,564,,,114,,129,69c471efc74dbaa505e56bfee811f9e5,MCP,3/12/22,42:27.0,3/12/22,07:27.0,3/12/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-357,564,,,114,,129,c1345455dff59bcc3e2830d326eaeef9,MCP,3/12/22,12:26.0,3/12/22,08:12.0,3/12/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-357,484,,,114,,129,086a03fc40d2ca7b21fd09a03db0c35e,MCP,3/12/22,40:22.0,3/12/22,20:04.0,3/12/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,851,,24446310,114,,145,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,851,,24446310,114,,145,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,851,,24446310,114,,145,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-172,679,,,114,,146,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-20,831,,,114,,146,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-20,831,,,114,,146,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-172,659,,,114,,147,14317ca955a8ec3c494a0057b94b587f,MCP,3/7/22,41:37.0,3/7/22,08:01.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-172,659,,,114,,147,ceadcd75dd52940d69d19ad2357e2fe6,MCP,3/7/22,39:52.0,3/7/22,21:50.0,3/7/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-20,659,,,114,,147,1647824e78cdad7e38c07be2f85e4055,MCP,3/7/22,09:45.0,3/7/22,09:49.0,3/7/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,790,,24446310,114,,168,25628ee374080d2c189d8887f4c74167,MCP,2/28/22,11:45.0,2/28/22,07:40.0,2/28/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,790,,24446310,114,,168,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,790,,24446310,114,,169,b41d55b0ba7471463a825a37c5fd316b,MCP,2/28/22,42:39.0,2/28/22,21:08.0,2/28/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-124,666,,,114,,169,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-124,542,,,114,,170,25628ee374080d2c189d8887f4c74167,MCP,2/28/22,11:45.0,2/28/22,07:40.0,2/28/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-124,542,,,114,,170,87ca450d6f554f5df29e889516f1b9e1,MCP,2/28/22,40:03.0,2/28/22,07:19.0,2/28/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-124,666,,,114,,170,b41d55b0ba7471463a825a37c5fd316b,MCP,2/28/22,42:39.0,2/28/22,21:08.0,2/28/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-124,542,,,114,,171,b41d55b0ba7471463a825a37c5fd316b,MCP,2/28/22,42:39.0,2/28/22,21:08.0,2/28/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,240,832,,24446310,114,,178,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,240,832,,24446310,114,,179,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,709,,,114,,179,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-122,587,,,114,,180,03c59c6625d4f37651027833aeabf64e,MCP,2/23/22,39:31.0,2/23/22,08:06.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,709,,,114,,180,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,240,832,,24446310,114,,180,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-122,587,,,114,,181,9e248d50ce9879f0e921a28170de5bab,MCP,2/23/22,09:30.0,2/23/22,09:40.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,709,,,114,,181,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-122,587,,,114,,182,3ef99a0225e6f8b1a707e300a68fed0c,MCP,2/23/22,39:46.0,2/23/22,23:06.0,2/23/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,768,,24446310,114,,215,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/30/22,LE,,,SchAgr,160,1088,,24446310,114,,215,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,645,,,114,,216,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,645,,,114,,216,a5e787a7c06047d9a9c0a7c8d262abcd,MCP,2/10/22,09:31.0,2/10/22,09:50.0,2/10/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-123,965,,,114,,216,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-122,523,,,114,,217,7fbf2e41dbac15307295970b38376c93,MCP,2/10/22,40:38.0,2/10/22,07:25.0,2/10/22
7417886-07,MC10,,04/30/22,PP,,,IndReq,-122,843,,,114,,217,af2851c2bc94d0dda116e6d824869589,MCP,2/10/22,40:31.0,2/10/22,22:45.0,2/10/22
7417886-07,MC10,MC10,05/02/22,LE,,,SchAgr,160,784,,24446310,114,,84,1ff611f5cafd50ab7358a32e6a690b7e,MCP,3/30/22,11:57.0,3/30/22,06:36.0,3/30/22
