mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,947015904,666,03/01/22,7:21:48,03/11/22,SchAgr,F3MNLRH/00001,03/10/22,30,30,454,03/03/22,9
1,947015904,0,03/02/22,7:21:31,03/02/22,SafeSt,SafetyStock,,,120.000-,394,03/04/22,9
1,947015904,0,03/03/22,7:21:10,03/03/22,SafeSt,SafetyStock,,,120.000-,741,03/05/22,9
1,947015904,0,03/04/22,7:22:09,03/04/22,SafeSt,SafetyStock,,,120.000-,684,03/06/22,9
1,947015904,719,03/04/22,7:22:09,03/16/22,SchAgr,F3MNLRH/00001,03/15/22,30,30,509,03/06/22,9
1,947015904,0,03/05/22,7:21:47,03/05/22,SafeSt,SafetyStock,,,120.000-,620,03/07/22,9
1,947015904,662,03/05/22,7:21:47,03/16/22,SchAgr,F3MNLRH/00001,03/15/22,30,30,502,03/07/22,9
1,947015904,0,03/07/22,4:07:13,03/07/22,SafeSt,SafetyStock,,,120.000-,587,03/09/22,9
1,947015904,0,03/08/22,7:21:04,03/08/22,SafeSt,SafetyStock,,,120.000-,472,03/10/22,9
1,947015904,0,03/09/22,7:21:22,03/09/22,SafeSt,SafetyStock,,,120.000-,604,03/11/22,9
1,947015904,0,03/10/22,7:21:41,03/10/22,SafeSt,SafetyStock,,,120.000-,847,03/12/22,9
1,947015904,0,03/11/22,7:21:23,03/11/22,SafeSt,SafetyStock,,,120.000-,754,03/13/22,9
1,947015904,0,03/12/22,7:21:30,03/12/22,SafeSt,SafetyStock,,,120.000-,664,03/14/22,9
1,947015904,0,03/14/22,4:06:57,03/14/22,SafeSt,SafetyStock,,,120.000-,636,03/16/22,9
1,947015904,0,03/15/22,7:21:29,03/15/22,SafeSt,SafetyStock,,,120.000-,555,03/17/22,9
1,947015904,0,03/16/22,7:22:23,03/16/22,SafeSt,SafetyStock,,,120.000-,1,063.00,03/18/22,9
1,947015904,671,03/17/22,7:21:40,03/25/22,SchAgr,F3MNLRH/00001*,03/24/22,10,330,802,03/19/22,9
1,947015904,0,03/17/22,7:21:40,03/17/22,SafeSt,SafetyStock,,,120.000-,960,03/19/22,9
1,947015904,911,03/17/22,7:21:40,03/30/22,SchAgr,F3MNLRH/00001,03/29/22,30,60,496,03/19/22,9
1,947015904,591,03/18/22,7:21:14,03/25/22,SchAgr,F3MNLRH/00001*,03/24/22,10,330,803,03/20/22,9
1,947015904,0,03/18/22,7:21:14,03/18/22,SafeSt,SafetyStock,,,120.000-,881,03/20/22,9
1,947015904,925,03/19/22,7:21:39,03/30/22,SchAgr,F3MNLRH/00001,03/29/22,30,30,465,03/21/22,9
1,947015904,0,03/19/22,7:21:39,03/19/22,SafeSt,SafetyStock,,,120.000-,786,03/21/22,9
1,947015904,500,03/19/22,7:21:39,03/25/22,ShipNt,0185749494/F3MNLRH,03/24/22,10,390,859,03/21/22,9
1,947015904,873,03/21/22,4:07:05,03/30/22,SchAgr,F3MNLRH/00001,03/29/22,30,30,481,03/23/22,9
1,947015904,448,03/21/22,4:07:05,03/25/22,ShipNt,0185749494/F3MNLRH,03/24/22,10,390,875,03/23/22,9
1,947015904,0,03/21/22,4:07:05,03/21/22,SafeSt,SafetyStock,,,120.000-,750,03/23/22,9
1,947015904,773,03/22/22,7:21:19,03/30/22,SchAgr,F3MNLRH/00001*,03/29/22,10,30,478,03/24/22,9
1,947015904,348,03/22/22,7:21:19,03/25/22,ShipNt,0185749494/F3MNLRH,03/24/22,10,390,872,03/24/22,9
1,947015904,0,03/22/22,7:21:19,03/22/22,SafeSt,SafetyStock,,,120.000-,647,03/24/22,9
1,947015904,0,03/23/22,7:21:23,03/23/22,SafeSt,SafetyStock,,,120.000-,715,03/25/22,9
1,947015904,903,03/23/22,7:21:23,04/01/22,SchAgr,F3MNLRH/00001,03/31/22,30,30,507,03/25/22,9
1,947015904,662,03/23/22,7:21:23,03/30/22,SchAgr,F3MNLRH/00001*,03/29/22,10,240,717,03/25/22,9
1,947015904,661,03/23/22,7:21:23,03/30/22,SchAgr,F3MNLRH/00001*,03/29/22,10,30,477,03/25/22,9
1,947015904,236,03/23/22,7:21:23,03/25/22,ShipNt,0185749494/F3MNLRH,03/24/22,10,390,871,03/25/22,9
1,947015904,789,03/24/22,7:21:08,04/01/22,SchAgr,F3MNLRH/00001*,03/31/22,10,30,504,03/26/22,9
1,947015904,548,03/24/22,7:21:08,03/30/22,ShipNt,0185759095/F3MNLRH,03/29/22,10,270,714,03/26/22,9
1,947015904,123,03/24/22,7:21:08,03/25/22,ShipNt,0185749494/F3MNLRH,03/24/22,10,390,868,03/26/22,9
1,947015904,0,03/24/22,7:21:08,03/24/22,SafeSt,SafetyStock,,,120.000-,599,03/26/22,9
1,947015904,0,03/25/22,7:21:32,03/25/22,SafeSt,SafetyStock,,,120.000-,472,03/27/22,9
1,947015904,0,03/26/22,7:21:27,03/26/22,SafeSt,SafetyStock,,,120.000-,768,03/28/22,9
1,947015904,0,03/28/22,4:07:01,03/28/22,SafeSt,SafetyStock,,,120.000-,727,03/30/22,9
1,947015904,0,03/29/22,7:21:35,03/29/22,SafeSt,SafetyStock,,,120.000-,853,04/04/22,14
1,947015904,0,03/30/22,7:21:34,03/30/22,SafeSt,SafetyStock,,,120.000-,717,04/04/22,14
1,947015904,0,04/01/22,7:21:37,04/01/22,SafeSt,SafetyStock,,,120.000-,924,04/04/22,14
1,947015904,0,03/31/22,7:21:22,03/31/22,SafeSt,SafetyStock,,,120.000-,601,04/04/22,14
1,947015904,0,04/02/22,7:21:41,04/02/22,SafeSt,SafetyStock,,,120.000-,838,04/04/22,14
1,947015904,0,04/04/22,4:06:51,04/04/22,SafeSt,SafetyStock,,,120.000-,799,04/06/22,9
1,947015904,0,04/05/22,7:21:20,04/05/22,SafeSt,SafetyStock,,,120.000-,664,04/07/22,9
1,947015904,0,04/06/22,7:21:17,04/06/22,SafeSt,SafetyStock,,,120.000-,670,04/08/22,9
1,947015904,0,04/07/22,7:21:01,04/07/22,SafeSt,SafetyStock,,,120.000-,559,04/09/22,9
1,947015904,0,04/08/22,7:21:12,04/08/22,SafeSt,SafetyStock,,,120.000-,463,04/10/22,9
1,947015904,0,04/09/22,7:21:26,04/09/22,SafeSt,SafetyStock,,,120.000-,842,04/11/22,9
1,947015904,0,04/11/22,4:06:35,04/11/22,SafeSt,SafetyStock,,,120.000-,800,04/13/22,9
1,947015904,0,04/12/22,7:21:16,04/12/22,SafeSt,SafetyStock,,,120.000-,1,063.00,04/14/22,9
1,947015904,0,04/13/22,7:21:39,04/13/22,SafeSt,SafetyStock,,,120.000-,924,04/15/22,9
