mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809747903,2,02/21/22,4:05:27,02/17/22,ShipNt,0185680079/F399MYK,02/23/22,15,6,10,02/23/22,9
1,809747903,0,02/22/22,7:20:29,02/22/22,SafeSt,SafetyStock,,,4.000-,8,02/24/22,9
1,809747903,0,02/23/22,7:20:15,02/23/22,SafeSt,SafetyStock,,,4.000-,8,02/25/22,9
1,809747903,0,02/24/22,7:20:29,02/24/22,SafeSt,SafetyStock,,,4.000-,8,02/26/22,9
1,809747903,0,02/25/22,7:20:14,02/25/22,SafeSt,SafetyStock,,,4.000-,8,02/27/22,9
1,809747903,2,03/09/22,7:20:10,03/10/22,ShipNt,0185723277/F399MYK,03/14/22,15,6,14,03/11/22,9
1,809747903,2,03/10/22,7:20:29,03/10/22,ShipNt,0185723277/F399MYK,03/14/22,15,6,14,03/12/22,9
1,809747903,4,04/01/22,7:20:24,04/07/22,SchAgr,F399MYK/00001,04/06/22,30,6,7,04/04/22,14
1,809747903,3,04/02/22,7:20:27,04/07/22,SchAgr,F399MYK/00001*,04/06/22,10,6,7,04/04/22,14
1,809747903,3,04/04/22,4:05:37,04/07/22,SchAgr,F399MYK/00001*,04/06/22,10,6,7,04/06/22,9
1,809747903,3,04/05/22,7:20:08,04/07/22,SchAgr,F399MYK/00001*,04/06/22,10,6,7,04/07/22,9
1,809747903,2,04/06/22,7:20:07,04/07/22,ShipNt,0185786319/F399MYK,04/06/22,10,6,7,04/08/22,9
1,809747903,2,04/07/22,7:19:50,04/07/22,ShipNt,0185786319/F399MYK,04/06/22,10,6,7,04/09/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,04/24/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,04/25/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,04/25/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,04/27/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,04/28/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/02/22,15
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/02/22,15
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/02/22,15
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/02/22,15
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/02/22,15
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/02/22,15
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/03/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/03/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/03/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/03/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/03/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/03/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/04/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/04/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/04/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/04/22,9
