mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809198305,9,01/31/22,4:05:18,01/31/22,SchAgr,0003778186/00001*,01/29/22,10,120,293,02/02/22,9
1,809198305,130,01/31/22,4:05:18,02/01/22,SchAgr,0003778186/00001*,01/31/22,10,160,333,02/02/22,9
1,809198305,0,01/14/22,7:19:52,01/14/22,SafeSt,SafetyStock,,,40.000-,325,01/16/22,9
1,809198305,153,01/14/22,7:19:52,01/15/22,SchAgr,0003778186/00001*,01/14/22,10,90,264,01/16/22,9
1,809198305,265,01/14/22,7:19:52,01/18/22,SchAgr,0003778186/00001*,01/15/22,10,140,293,01/16/22,9
1,809198305,330,01/14/22,7:19:52,01/19/22,SchAgr,0003778186/00001,01/18/22,30,10,239,01/16/22,9
1,809198305,0,01/13/22,7:19:56,01/13/22,SafeSt,SafetyStock,,,40.000-,376,01/15/22,9
1,809198305,0,01/11/22,7:19:50,01/11/22,SafeSt,SafetyStock,,,40.000-,290,01/13/22,9
1,809198305,176,01/11/22,7:19:50,01/13/22,SchAgr,0003778186/00001*,01/12/22,10,110,357,01/13/22,9
1,809198305,0,01/25/22,7:20:01,01/25/22,SafeSt,SafetyStock,,,40.000-,303,01/27/22,9
1,809198305,0,02/01/22,7:20:05,02/01/22,SafeSt,SafetyStock,,,40.000-,339,02/03/22,9
1,809198305,68,02/01/22,7:20:05,02/02/22,SchAgr,0003778186/00001*,02/01/22,10,110,383,02/03/22,9
1,809198305,0,01/26/22,7:20:07,01/26/22,SafeSt,SafetyStock,,,40.000-,295,01/28/22,9
1,809198305,264,03/04/22,7:20:45,03/07/22,SchAgr,0003778186/00001*,03/08/22,15,100,449,03/06/22,9
1,809198305,178,03/28/22,4:05:39,03/29/22,SchAgr,0003778186/00001*,03/28/22,10,90,643,03/30/22,9
1,809198305,0,01/18/22,7:20:08,01/18/22,SafeSt,SafetyStock,,,40.000-,135,01/20/22,9
1,809198305,2,01/18/22,7:20:08,01/15/22,ShipNt,0185598644/0003778186,,7,140,275,01/20/22,9
1,809198305,369,01/18/22,7:20:08,01/21/22,SchAgr,0003778186/00001,01/20/22,30,10,402,01/20/22,9
1,809198305,0,01/19/22,7:20:08,01/19/22,SafeSt,SafetyStock,,,40.000-,361,01/21/22,9
1,809198305,2,01/19/22,7:20:08,01/15/22,ShipNt,0185598644/0003778186,01/19/22,15,140,501,01/21/22,9
1,809198305,265,03/15/22,7:20:09,03/18/22,SchAgr,0003778186/00001,03/17/22,30,10,455,03/17/22,9
1,809198305,0,01/22/22,7:19:54,01/22/22,SafeSt,SafetyStock,,,40.000-,475,01/24/22,9
1,809198305,113,03/10/22,7:20:23,03/11/22,SchAgr,0003778186/00001*,03/10/22,10,160,553,03/12/22,9
1,809198305,233,11/08/21,4:05:34,11/10/21,SchAgr,0003778186/00001*,11/09/21,10,100,252,12/03/21,19
1,809198305,0,11/02/21,7:24:12,11/02/21,SafeSt,,,,,,12/03/21,19
1,809198305,312,11/08/21,4:05:34,11/11/21,SchAgr,0003778186/00001,11/10/21,30,10,184,12/03/21,19
1,809198305,0,11/03/21,7:23:46,11/03/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,01/29/22,7:20:05,01/29/22,SafeSt,SafetyStock,,,40.000-,126,01/31/22,15
1,809198305,2,01/29/22,7:20:05,01/28/22,ShipNt,0185628228/0003778186,,7,120,246,01/31/22,15
1,809198305,0,01/27/22,7:20:07,01/27/22,SafeSt,SafetyStock,,,40.000-,268,01/31/22,15
1,809198305,0,01/28/22,7:20:15,01/28/22,SafeSt,SafetyStock,,,40.000-,207,01/31/22,15
1,809198305,189,03/09/22,7:20:04,03/11/22,SchAgr,0003778186/00001*,03/12/22,15,160,552,03/11/22,9
1,809198305,292,03/09/22,7:20:04,03/12/22,SchAgr,0003778186/00001*,03/15/22,15,160,610,03/11/22,9
1,809198305,0,12/11/21,7:20:05,12/11/21,SafeSt,SafetyStock,,,40.000-,266,12/13/21,9
1,809198305,209,12/11/21,7:20:05,12/14/21,SchAgr,0003778186/00001*,12/13/21,10,100,230,12/13/21,9
1,809198305,267,12/11/21,7:20:05,12/15/21,SchAgr,0003778186/00001,12/14/21,30,10,183,12/13/21,9
